"C","Long Term 2 FTR Auction Results"
"C","Filename: long_term_2_ftr_auction_results_2024.csv"
"C","Report for: 2024"
"C","Report generated: 10/09/2024 16:20:51 EDT"
"H","Auction Name","Customer ID","Customer Name","Source Location ID","Source Location Name","Source Location Type","Sink Location ID","Sink Location Name","Sink Location Type","Buy/Sell","ClassType","Award FTR MW","Award FTR Price"
"H","String","Number","String","Number","String","String","Number","String","String","String","String","Number","Number"
"D","LT2 2024","126652","Transgrid Midwest LLC","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","47314","LD.TILLSON 13.8","NETWORK NODE","BUY","OFFPEAK",10,24.72
"D","LT2 2024","126652","Transgrid Midwest LLC","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","4505","LD.PLEASANT23","NETWORK NODE","BUY","OFFPEAK",10,-0.34
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","OFFPEAK",15,4.24
"D","LT2 2024","126652","Transgrid Midwest LLC","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","4509","LD.CUMBRLND13.8","NETWORK NODE","BUY","OFFPEAK",10,29.02
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","4313","LD.LOWRDFLD69","NETWORK NODE","BUY","OFFPEAK",20.7,60.11
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","11762","AR.BEARSWMP13.8BSW2P","NETWORK NODE","BUY","OFFPEAK",15,0
"D","LT2 2024","126652","Transgrid Midwest LLC","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","50815","UN.COOLIDGE34.5COLS","NETWORK NODE","BUY","ONPEAK",10,44.17
"D","LT2 2024","126652","Transgrid Midwest LLC","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","4509","LD.CUMBRLND13.8","NETWORK NODE","BUY","ONPEAK",10,43.95
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","ONPEAK",15,2.7
"D","LT2 2024","126652","Transgrid Midwest LLC","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","4505","LD.PLEASANT23","NETWORK NODE","BUY","ONPEAK",10,37.61
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","4505","LD.PLEASANT23","NETWORK NODE","BUY","ONPEAK",15,37.61
"D","LT2 2024","126652","Transgrid Midwest LLC","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","4507","LD.PLAINFLD23","NETWORK NODE","BUY","ONPEAK",10,44.36
"D","LT2 2024","126652","Transgrid Midwest LLC","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","4313","LD.LOWRDFLD69","NETWORK NODE","BUY","ONPEAK",10,50.5
"D","LT2 2024","50794","Bear Swamp Power Company LLC","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","ONPEAK",25,132.62
"D","LT2 2024","126652","Transgrid Midwest LLC","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4458","LD.BLISVILL46","NETWORK NODE","BUY","OFFPEAK",20,4.67
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","11761","AR.BEARSWMP13.8BSW1P","NETWORK NODE","BUY","OFFPEAK",15,0
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","OFFPEAK",15,4.24
"D","LT2 2024","126652","Transgrid Midwest LLC","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4514","LD.PINESHED13.8","NETWORK NODE","BUY","OFFPEAK",10,24.13
"D","LT2 2024","126652","Transgrid Midwest LLC","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4309","LD.HARRIMAN6.9","NETWORK NODE","BUY","OFFPEAK",4.7,11
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4310","LD.ADAMS   23","NETWORK NODE","BUY","OFFPEAK",9.2,3.77
"D","LT2 2024","126652","Transgrid Midwest LLC","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4309","LD.HARRIMAN6.9","NETWORK NODE","BUY","OFFPEAK",20,11
"D","LT2 2024","126652","Transgrid Midwest LLC","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4310","LD.ADAMS   23","NETWORK NODE","BUY","OFFPEAK",30,3.77
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","BUY","ONPEAK",14.7,0
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","11761","AR.BEARSWMP13.8BSW1P","NETWORK NODE","BUY","ONPEAK",4.3,0
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","ONPEAK",15,2.7
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4309","LD.HARRIMAN6.9","NETWORK NODE","BUY","ONPEAK",5.1,35.62
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4510","LD.MONTAGUE13.8","NETWORK NODE","BUY","ONPEAK",4.9,43.89
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4458","LD.BLISVILL46","NETWORK NODE","BUY","ONPEAK",1.1,26.45
"D","LT2 2024","126652","Transgrid Midwest LLC","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4309","LD.HARRIMAN6.9","NETWORK NODE","BUY","ONPEAK",20,35.62
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4310","LD.ADAMS   23","NETWORK NODE","BUY","ONPEAK",10.1,29.88
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","11761","AR.BEARSWMP13.8BSW1P","NETWORK NODE","BUY","ONPEAK",50,0
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4804","LD.AMHRST  13.8WEST LD","NETWORK NODE","BUY","ONPEAK",5.2,43.89
"D","LT2 2024","126652","Transgrid Midwest LLC","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4310","LD.ADAMS   23","NETWORK NODE","BUY","ONPEAK",30,29.88
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","362","UN.BULLSBDG27.6BULL","NETWORK NODE","4591","LD.W_BROKFD13.8","NETWORK NODE","BUY","OFFPEAK",50,-28.51
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","362","UN.BULLSBDG27.6BULL","NETWORK NODE","7604","DR.CT_Western","DRRAZ","BUY","OFFPEAK",5.7,125.87
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","362","UN.BULLSBDG27.6BULL","NETWORK NODE","4593","LD.BATES_RK13.8","NETWORK NODE","BUY","OFFPEAK",18,-47.89
"D","LT2 2024","90533","Dynasty Power Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","10571","LD.OAK_ST  23","NETWORK NODE","BUY","OFFPEAK",8,-3.64
"D","LT2 2024","90533","Dynasty Power Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","40058","LD.BROOK_ST23","NETWORK NODE","BUY","OFFPEAK",8,2.65
"D","LT2 2024","90533","Dynasty Power Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","40058","LD.BROOK_ST23","NETWORK NODE","BUY","ONPEAK",8,2.13
"D","LT2 2024","90533","Dynasty Power Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","10571","LD.OAK_ST  23","NETWORK NODE","BUY","ONPEAK",8,-84.71
"D","LT2 2024","126652","Transgrid Midwest LLC","366","UN.CANAL   18.0CAN2","NETWORK NODE","4231","LD.MANOMET 23","NETWORK NODE","BUY","OFFPEAK",20,3.27
"D","LT2 2024","126652","Transgrid Midwest LLC","366","UN.CANAL   18.0CAN2","NETWORK NODE","4231","LD.MANOMET 23","NETWORK NODE","BUY","OFFPEAK",22,3.27
"D","LT2 2024","126652","Transgrid Midwest LLC","366","UN.CANAL   18.0CAN2","NETWORK NODE","4231","LD.MANOMET 23","NETWORK NODE","BUY","ONPEAK",22,2.62
"D","LT2 2024","126652","Transgrid Midwest LLC","366","UN.CANAL   18.0CAN2","NETWORK NODE","4231","LD.MANOMET 23","NETWORK NODE","BUY","ONPEAK",20,2.62
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","388","UN.DARTMTH 13.8DART","NETWORK NODE","4244","LD.FISHR_RD13.2","NETWORK NODE","BUY","OFFPEAK",25.8,0
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","396","UN.DEVON   13.8DV10","NETWORK NODE","4443","LD.BARNUM  13.8","NETWORK NODE","BUY","OFFPEAK",2.8,1.48
"D","LT2 2024","90533","Dynasty Power Inc.","396","UN.DEVON   13.8DV10","NETWORK NODE","4443","LD.BARNUM  13.8","NETWORK NODE","BUY","OFFPEAK",9,1.48
"D","LT2 2024","90533","Dynasty Power Inc.","396","UN.DEVON   13.8DV10","NETWORK NODE","4443","LD.BARNUM  13.8","NETWORK NODE","BUY","ONPEAK",7,-0.02
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","396","UN.DEVON   13.8DV10","NETWORK NODE","4443","LD.BARNUM  13.8","NETWORK NODE","BUY","ONPEAK",9.1,-0.02
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","397","UN.DEVON   13.2DV11","NETWORK NODE","400","UN.DEVON   13.2DV14","NETWORK NODE","BUY","ONPEAK",50,0
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","397","UN.DEVON   13.2DV11","NETWORK NODE","398","UN.DEVON   13.2DV12","NETWORK NODE","BUY","ONPEAK",50,0
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","399","UN.DEVON   13.2DV13","NETWORK NODE","398","UN.DEVON   13.2DV12","NETWORK NODE","BUY","ONPEAK",50,0
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","412","UN.FALSVL  69  FALS","NETWORK NODE","4305","LD.DEPOT   13.8","NETWORK NODE","BUY","OFFPEAK",1.1,405.95
"D","LT2 2024","90533","Dynasty Power Inc.","412","UN.FALSVL  69  FALS","NETWORK NODE","4305","LD.DEPOT   13.8","NETWORK NODE","BUY","OFFPEAK",3.8,405.95
"D","LT2 2024","90533","Dynasty Power Inc.","412","UN.FALSVL  69  FALS","NETWORK NODE","4305","LD.DEPOT   13.8","NETWORK NODE","BUY","ONPEAK",8,255.52
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","418","UN.FRAMNGHM13.8FMJ2","NETWORK NODE","4120","LD.DOVER_BE13.8","NETWORK NODE","BUY","OFFPEAK",3.9,4.43
"D","LT2 2024","126652","Transgrid Midwest LLC","420","UN.FRNKLNDR13.2FRDR","NETWORK NODE","4617","LD.SALISBRY69","NETWORK NODE","BUY","ONPEAK",10,2.45
"D","LT2 2024","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","OFFPEAK",3,11918.07
"D","LT2 2024","50026","RWE Clean Energy Solutions_ In","424","UN.POWERSVL115 GNRT","NETWORK NODE","4078","LD.GRAHAM  46","NETWORK NODE","BUY","OFFPEAK",0.6,9422.88
"D","LT2 2024","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","OFFPEAK",1,11918.07
"D","LT2 2024","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","OFFPEAK",15,11918.07
"D","LT2 2024","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","OFFPEAK",4,11918.07
"D","LT2 2024","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","OFFPEAK",2,11918.07
"D","LT2 2024","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","ONPEAK",15,14700.9
"D","LT2 2024","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","ONPEAK",1,14700.9
"D","LT2 2024","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","ONPEAK",4,14700.9
"D","LT2 2024","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","ONPEAK",2,14700.9
"D","LT2 2024","50690","DC Energy_ LLC","424","UN.POWERSVL115 GNRT","NETWORK NODE","4001",".Z.MAINE","LOAD ZONE","BUY","ONPEAK",0.1,14108.74
"D","LT2 2024","50690","DC Energy_ LLC","424","UN.POWERSVL115 GNRT","NETWORK NODE","4001",".Z.MAINE","LOAD ZONE","BUY","ONPEAK",1,14108.74
"D","LT2 2024","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","ONPEAK",3,14700.9
"D","LT2 2024","50690","DC Energy_ LLC","424","UN.POWERSVL115 GNRT","NETWORK NODE","4001",".Z.MAINE","LOAD ZONE","BUY","ONPEAK",1,14108.74
"D","LT2 2024","50086","NextEra Energy Marketing","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4265","LD.MOORE   13.8","NETWORK NODE","BUY","OFFPEAK",3.9,3281.6
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","427","UN.BERLN_NH34.5GORH","NETWORK NODE","337","UN.WHITEFLD34.5BETH","NETWORK NODE","BUY","ONPEAK",5.5,629.07
"D","LT2 2024","50690","DC Energy_ LLC","432","UN.HARRIS  13.2HAR1","NETWORK NODE","4152","LD.WYMAN_HY12.5","NETWORK NODE","BUY","OFFPEAK",5,0
"D","LT2 2024","50690","DC Energy_ LLC","432","UN.HARRIS  13.2HAR1","NETWORK NODE","4152","LD.WYMAN_HY12.5","NETWORK NODE","BUY","OFFPEAK",3,0
"D","LT2 2024","50690","DC Energy_ LLC","432","UN.HARRIS  13.2HAR1","NETWORK NODE","4152","LD.WYMAN_HY12.5","NETWORK NODE","BUY","OFFPEAK",9,0
"D","LT2 2024","50690","DC Energy_ LLC","432","UN.HARRIS  13.2HAR1","NETWORK NODE","4152","LD.WYMAN_HY12.5","NETWORK NODE","BUY","OFFPEAK",7,0
"D","LT2 2024","50690","DC Energy_ LLC","432","UN.HARRIS  13.2HAR1","NETWORK NODE","4152","LD.WYMAN_HY12.5","NETWORK NODE","BUY","OFFPEAK",1,0
"D","LT2 2024","50690","DC Energy_ LLC","432","UN.HARRIS  13.2HAR1","NETWORK NODE","4152","LD.WYMAN_HY12.5","NETWORK NODE","BUY","ONPEAK",3,1
"D","LT2 2024","50690","DC Energy_ LLC","432","UN.HARRIS  13.2HAR1","NETWORK NODE","4152","LD.WYMAN_HY12.5","NETWORK NODE","BUY","ONPEAK",5,1
"D","LT2 2024","50690","DC Energy_ LLC","432","UN.HARRIS  13.2HAR1","NETWORK NODE","4152","LD.WYMAN_HY12.5","NETWORK NODE","BUY","ONPEAK",7,1
"D","LT2 2024","50690","DC Energy_ LLC","432","UN.HARRIS  13.2HAR1","NETWORK NODE","4152","LD.WYMAN_HY12.5","NETWORK NODE","BUY","ONPEAK",3.2,1
"D","LT2 2024","50690","DC Energy_ LLC","432","UN.HARRIS  13.2HAR1","NETWORK NODE","4152","LD.WYMAN_HY12.5","NETWORK NODE","BUY","ONPEAK",9,1
"D","LT2 2024","50690","DC Energy_ LLC","432","UN.HARRIS  13.2HAR1","NETWORK NODE","4152","LD.WYMAN_HY12.5","NETWORK NODE","BUY","ONPEAK",1,1
"D","LT2 2024","90533","Dynasty Power Inc.","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4164","LD.PUDDLDCK34.5","NETWORK NODE","SELL","OFFPEAK",0.2,2078.78
"D","LT2 2024","90533","Dynasty Power Inc.","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4148","LD.DETROIT 34.5","NETWORK NODE","SELL","OFFPEAK",0.2,2067.8
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","445","UN.ENFLD_ME115 IND5","NETWORK NODE","46617","LD.BUCKSPRT34.5","NETWORK NODE","BUY","ONPEAK",4,-601.24
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","445","UN.ENFLD_ME115 IND5","NETWORK NODE","47390","UN.BUCKSPRT18.0BCK4","NETWORK NODE","BUY","ONPEAK",4,-601.24
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","OFFPEAK",37.5,0
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",37.5,0
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",50,0
"D","LT2 2024","50851","MAG Energy Solutions_ Inc.","462","UN.LISBON  115 LISB","NETWORK NODE","562","UN.SECREC  69  SECR","NETWORK NODE","BUY","OFFPEAK",15.3,0.33
"D","LT2 2024","50690","DC Energy_ LLC","464","UN.LOSTNATN34.5LOST","NETWORK NODE","4384","LD.WHITEFLD34.5","NETWORK NODE","BUY","OFFPEAK",1,19
"D","LT2 2024","50690","DC Energy_ LLC","464","UN.LOSTNATN34.5LOST","NETWORK NODE","4384","LD.WHITEFLD34.5","NETWORK NODE","BUY","OFFPEAK",6,19
"D","LT2 2024","50690","DC Energy_ LLC","464","UN.LOSTNATN34.5LOST","NETWORK NODE","4384","LD.WHITEFLD34.5","NETWORK NODE","BUY","OFFPEAK",3,19
"D","LT2 2024","50690","DC Energy_ LLC","464","UN.LOSTNATN34.5LOST","NETWORK NODE","4384","LD.WHITEFLD34.5","NETWORK NODE","BUY","OFFPEAK",4,19
"D","LT2 2024","50690","DC Energy_ LLC","464","UN.LOSTNATN34.5LOST","NETWORK NODE","4384","LD.WHITEFLD34.5","NETWORK NODE","BUY","OFFPEAK",0.8,19
"D","LT2 2024","50690","DC Energy_ LLC","464","UN.LOSTNATN34.5LOST","NETWORK NODE","4384","LD.WHITEFLD34.5","NETWORK NODE","BUY","ONPEAK",4,19
"D","LT2 2024","50690","DC Energy_ LLC","464","UN.LOSTNATN34.5LOST","NETWORK NODE","4384","LD.WHITEFLD34.5","NETWORK NODE","BUY","ONPEAK",6.9,19
"D","LT2 2024","50690","DC Energy_ LLC","464","UN.LOSTNATN34.5LOST","NETWORK NODE","4384","LD.WHITEFLD34.5","NETWORK NODE","BUY","ONPEAK",6,19
"D","LT2 2024","50690","DC Energy_ LLC","464","UN.LOSTNATN34.5LOST","NETWORK NODE","4384","LD.WHITEFLD34.5","NETWORK NODE","BUY","ONPEAK",3,19
"D","LT2 2024","50690","DC Energy_ LLC","464","UN.LOSTNATN34.5LOST","NETWORK NODE","4384","LD.WHITEFLD34.5","NETWORK NODE","BUY","ONPEAK",1,19
"D","LT2 2024","50690","DC Energy_ LLC","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",2,10
"D","LT2 2024","50690","DC Energy_ LLC","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",7,10
"D","LT2 2024","50690","DC Energy_ LLC","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",5,10
"D","LT2 2024","50690","DC Energy_ LLC","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",3,10
"D","LT2 2024","50690","DC Energy_ LLC","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",9,10
"D","LT2 2024","50690","DC Energy_ LLC","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",4.3,10
"D","LT2 2024","50690","DC Energy_ LLC","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","ONPEAK",5,183.95
