"C","Monthly FTR Auction Results"
"C","Filename: monthly_ftr_auction_results_202406.csv"
"C","Report for: 06 2024"
"C","Report generated: 10/08/2024 23:26:21 EDT"
"H","Auction Name","Customer ID","Customer Name","Source Location ID","Source Location Name","Source Location Type","Sink Location ID","Sink Location Name","Sink Location Type","Buy/Sell","ClassType","Award FTR MW","Award FTR Price"
"D","JUN 2024 JUN","90533","Dynasty Power Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4309","LD.HARRIMAN6.9","NETWORK NODE","BUY","OFFPEAK",9.2,-0.13
"D","JUN 2024 JUN","90533","Dynasty Power Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4804","LD.AMHRST  13.8WEST LD","NETWORK NODE","BUY","OFFPEAK",8.5,-1.2
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","OFFPEAK",16,0.54
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","OFFPEAK",2,0.54
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","ONPEAK",2,0.13
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","ONPEAK",16,0.13
"D","JUN 2024 JUN","90533","Dynasty Power Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4804","LD.AMHRST  13.8WEST LD","NETWORK NODE","BUY","ONPEAK",8.9,-0.21
"D","JUN 2024 JUN","90533","Dynasty Power Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4309","LD.HARRIMAN6.9","NETWORK NODE","BUY","ONPEAK",7.8,-0.12
"D","JUN 2024 JUN","90533","Dynasty Power Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4510","LD.MONTAGUE13.8","NETWORK NODE","BUY","ONPEAK",8.4,-0.21
"D","JUN 2024 JUN","152206","In Commodities US LLC","363","UN.QUEENCTY13.8BURL","NETWORK NODE","12551","UN.KIBBY   34.5KIBY","NETWORK NODE","BUY","OFFPEAK",3,-64.13
"D","JUN 2024 JUN","90533","Dynasty Power Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","40058","LD.BROOK_ST23","NETWORK NODE","BUY","OFFPEAK",8,-0.04
"D","JUN 2024 JUN","90533","Dynasty Power Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","40058","LD.BROOK_ST23","NETWORK NODE","BUY","ONPEAK",8,-0.12
"D","JUN 2024 JUN","152206","In Commodities US LLC","370","UN.COSCOB  13.8CC10","NETWORK NODE","43591","LD.FITCH   27.6","NETWORK NODE","BUY","OFFPEAK",3,2.7
"D","JUN 2024 JUN","126652","Transgrid Midwest LLC","389","UN.INDIAN  13.8DERB","NETWORK NODE","4583","LD.S_NAUGTK13.8","NETWORK NODE","SELL","OFFPEAK",0.1,-41.57
"D","JUN 2024 JUN","90533","Dynasty Power Inc.","396","UN.DEVON   13.8DV10","NETWORK NODE","4443","LD.BARNUM  13.8","NETWORK NODE","BUY","OFFPEAK",9,0.2
"D","JUN 2024 JUN","152206","In Commodities US LLC","396","UN.DEVON   13.8DV10","NETWORK NODE","4431","LD.WOODMONT13.8","NETWORK NODE","BUY","OFFPEAK",3,-1.62
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","396","UN.DEVON   13.8DV10","NETWORK NODE","4431","LD.WOODMONT13.8","NETWORK NODE","BUY","OFFPEAK",1,-1.62
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","396","UN.DEVON   13.8DV10","NETWORK NODE","4431","LD.WOODMONT13.8","NETWORK NODE","BUY","OFFPEAK",4,-1.62
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","396","UN.DEVON   13.8DV10","NETWORK NODE","4431","LD.WOODMONT13.8","NETWORK NODE","BUY","ONPEAK",1,-3.52
"D","JUN 2024 JUN","90533","Dynasty Power Inc.","396","UN.DEVON   13.8DV10","NETWORK NODE","4443","LD.BARNUM  13.8","NETWORK NODE","BUY","ONPEAK",7,0.38
"D","JUN 2024 JUN","152206","In Commodities US LLC","396","UN.DEVON   13.8DV10","NETWORK NODE","4431","LD.WOODMONT13.8","NETWORK NODE","BUY","ONPEAK",3,-3.52
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","396","UN.DEVON   13.8DV10","NETWORK NODE","4431","LD.WOODMONT13.8","NETWORK NODE","BUY","ONPEAK",4,-3.52
"D","JUN 2024 JUN","152206","In Commodities US LLC","397","UN.DEVON   13.2DV11","NETWORK NODE","4432","LD.MILVON  13.8","NETWORK NODE","BUY","OFFPEAK",2,-5.76
"D","JUN 2024 JUN","152206","In Commodities US LLC","397","UN.DEVON   13.2DV11","NETWORK NODE","4432","LD.MILVON  13.8","NETWORK NODE","BUY","ONPEAK",2,-14.78
"D","JUN 2024 JUN","152206","In Commodities US LLC","405","UN.ELLSWRTH34.5ELLS","NETWORK NODE","40260","LD.TUNK    34.5","NETWORK NODE","BUY","OFFPEAK",2,0
"D","JUN 2024 JUN","50851","MAG Energy Solutions_ Inc.","405","UN.ELLSWRTH34.5ELLS","NETWORK NODE","47390","UN.BUCKSPRT18.0BCK4","NETWORK NODE","BUY","OFFPEAK",6,-0.02
"D","JUN 2024 JUN","152206","In Commodities US LLC","405","UN.ELLSWRTH34.5ELLS","NETWORK NODE","40260","LD.TUNK    34.5","NETWORK NODE","BUY","ONPEAK",4,-0.36
"D","JUN 2024 JUN","90533","Dynasty Power Inc.","412","UN.FALSVL  69  FALS","NETWORK NODE","4305","LD.DEPOT   13.8","NETWORK NODE","SELL","OFFPEAK",3,53.84
"D","JUN 2024 JUN","90533","Dynasty Power Inc.","412","UN.FALSVL  69  FALS","NETWORK NODE","4305","LD.DEPOT   13.8","NETWORK NODE","SELL","OFFPEAK",1.9,53.84
"D","JUN 2024 JUN","90533","Dynasty Power Inc.","412","UN.FALSVL  69  FALS","NETWORK NODE","4305","LD.DEPOT   13.8","NETWORK NODE","SELL","ONPEAK",4,39.83
"D","JUN 2024 JUN","50851","MAG Energy Solutions_ Inc.","412","UN.FALSVL  69  FALS","NETWORK NODE","4305","LD.DEPOT   13.8","NETWORK NODE","BUY","ONPEAK",1.5,39.83
"D","JUN 2024 JUN","90533","Dynasty Power Inc.","412","UN.FALSVL  69  FALS","NETWORK NODE","4305","LD.DEPOT   13.8","NETWORK NODE","SELL","ONPEAK",3,39.83
"D","JUN 2024 JUN","126652","Transgrid Midwest LLC","417","UN.FRAMNGHM13.8FMJ1","NETWORK NODE","421","UN.CHICOPEE13.8FRST","NETWORK NODE","SELL","ONPEAK",0.5,-15.11
"D","JUN 2024 JUN","50851","MAG Energy Solutions_ Inc.","418","UN.FRAMNGHM13.8FMJ2","NETWORK NODE","4120","LD.DOVER_BE13.8","NETWORK NODE","BUY","ONPEAK",1.1,1.55
"D","JUN 2024 JUN","50026","RWE Clean Energy Solutions_ In","424","UN.POWERSVL115 GNRT","NETWORK NODE","4078","LD.GRAHAM  46","NETWORK NODE","BUY","OFFPEAK",1,467.02
"D","JUN 2024 JUN","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","OFFPEAK",20,568.84
"D","JUN 2024 JUN","126652","Transgrid Midwest LLC","427","UN.BERLN_NH34.5GORH","NETWORK NODE","565","UN.HIGHGATE46  SHEL","NETWORK NODE","SELL","OFFPEAK",0.4,70.95
"D","JUN 2024 JUN","152206","In Commodities US LLC","427","UN.BERLN_NH34.5GORH","NETWORK NODE","405","UN.ELLSWRTH34.5ELLS","NETWORK NODE","BUY","OFFPEAK",3,-6.11
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4265","LD.MOORE   13.8","NETWORK NODE","BUY","OFFPEAK",1,114.09
"D","JUN 2024 JUN","152206","In Commodities US LLC","427","UN.BERLN_NH34.5GORH","NETWORK NODE","405","UN.ELLSWRTH34.5ELLS","NETWORK NODE","BUY","ONPEAK",3,-52.31
"D","JUN 2024 JUN","132849","Curio Analytics Inc.","427","UN.BERLN_NH34.5GORH","NETWORK NODE","14595","UN.PARIS   34.5GRPW","NETWORK NODE","BUY","ONPEAK",3,-50.07
"D","JUN 2024 JUN","132849","Curio Analytics Inc.","427","UN.BERLN_NH34.5GORH","NETWORK NODE","14595","UN.PARIS   34.5GRPW","NETWORK NODE","BUY","ONPEAK",2,-50.07
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4265","LD.MOORE   13.8","NETWORK NODE","BUY","ONPEAK",4,50.31
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4265","LD.MOORE   13.8","NETWORK NODE","BUY","ONPEAK",1,50.31
"D","JUN 2024 JUN","50851","MAG Energy Solutions_ Inc.","427","UN.BERLN_NH34.5GORH","NETWORK NODE","464","UN.LOSTNATN34.5LOST","NETWORK NODE","BUY","ONPEAK",20,0
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","432","UN.HARRIS  13.2HAR1","NETWORK NODE","636","UN.WYMAN_HY13.8WYM1","NETWORK NODE","BUY","OFFPEAK",4,0
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","432","UN.HARRIS  13.2HAR1","NETWORK NODE","636","UN.WYMAN_HY13.8WYM1","NETWORK NODE","BUY","ONPEAK",4,0
"D","JUN 2024 JUN","50173","Brookfield White Pine Hydro LL","432","UN.HARRIS  13.2HAR1","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","ONPEAK",0.5,80
"D","JUN 2024 JUN","152206","In Commodities US LLC","432","UN.HARRIS  13.2HAR1","NETWORK NODE","468","UN.BERLINVT34.5MARH","NETWORK NODE","BUY","ONPEAK",3,74.41
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","433","UN.HARRIS  13.2HAR2","NETWORK NODE","637","UN.WYMAN_HY13.8WYM2","NETWORK NODE","BUY","OFFPEAK",8,0
"D","JUN 2024 JUN","50851","MAG Energy Solutions_ Inc.","433","UN.HARRIS  13.2HAR2","NETWORK NODE","46726","LD.PRID_CRN12.5","NETWORK NODE","BUY","ONPEAK",1.8,83.48
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","433","UN.HARRIS  13.2HAR2","NETWORK NODE","637","UN.WYMAN_HY13.8WYM2","NETWORK NODE","BUY","ONPEAK",8,0
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","434","UN.HARRIS  13.2HAR3","NETWORK NODE","638","UN.WYMAN_HY13.8WYM3","NETWORK NODE","BUY","OFFPEAK",16,0
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","434","UN.HARRIS  13.2HAR3","NETWORK NODE","638","UN.WYMAN_HY13.8WYM3","NETWORK NODE","BUY","ONPEAK",16,0
"D","JUN 2024 JUN","50690","DC Energy_ LLC","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4166","LD.BROWN_CR12.5","NETWORK NODE","BUY","OFFPEAK",2,30.63
"D","JUN 2024 JUN","50690","DC Energy_ LLC","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4166","LD.BROWN_CR12.5","NETWORK NODE","BUY","OFFPEAK",8,30.63
"D","JUN 2024 JUN","50690","DC Energy_ LLC","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4166","LD.BROWN_CR12.5","NETWORK NODE","BUY","OFFPEAK",5,30.63
"D","JUN 2024 JUN","50690","DC Energy_ LLC","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4166","LD.BROWN_CR12.5","NETWORK NODE","BUY","OFFPEAK",10,30.63
"D","JUN 2024 JUN","50690","DC Energy_ LLC","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4166","LD.BROWN_CR12.5","NETWORK NODE","BUY","OFFPEAK",2.5,30.63
"D","JUN 2024 JUN","50690","DC Energy_ LLC","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4166","LD.BROWN_CR12.5","NETWORK NODE","BUY","ONPEAK",2,48.41
"D","JUN 2024 JUN","50690","DC Energy_ LLC","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4166","LD.BROWN_CR12.5","NETWORK NODE","BUY","ONPEAK",15,48.41
"D","JUN 2024 JUN","50690","DC Energy_ LLC","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4166","LD.BROWN_CR12.5","NETWORK NODE","BUY","ONPEAK",10,48.41
"D","JUN 2024 JUN","50690","DC Energy_ LLC","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4166","LD.BROWN_CR12.5","NETWORK NODE","BUY","ONPEAK",8,48.41
"D","JUN 2024 JUN","126652","Transgrid Midwest LLC","445","UN.ENFLD_ME115 IND5","NETWORK NODE","47390","UN.BUCKSPRT18.0BCK4","NETWORK NODE","BUY","ONPEAK",15,-26.78
"D","JUN 2024 JUN","50690","DC Energy_ LLC","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4166","LD.BROWN_CR12.5","NETWORK NODE","BUY","ONPEAK",5,48.41
"D","JUN 2024 JUN","50690","DC Energy_ LLC","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4166","LD.BROWN_CR12.5","NETWORK NODE","BUY","ONPEAK",15.8,48.41
"D","JUN 2024 JUN","132849","Curio Analytics Inc.","445","UN.ENFLD_ME115 IND5","NETWORK NODE","40338","UN.GRAHAM  18.0MS1A","NETWORK NODE","BUY","ONPEAK",3,-197.99
"D","JUN 2024 JUN","152206","In Commodities US LLC","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4586","LD.STEVENSN27.6","NETWORK NODE","BUY","OFFPEAK",4,52.12
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","OFFPEAK",32,0
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4083","LD.HARRINGT34.5","NETWORK NODE","BUY","OFFPEAK",2,16.56
"D","JUN 2024 JUN","152206","In Commodities US LLC","446","UN.WASHNGTN34.5IND6","NETWORK NODE","16296","UN.GRAHAM  46  MLFH","NETWORK NODE","BUY","OFFPEAK",2,1.81
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","OFFPEAK",16,0
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","OFFPEAK",1,0
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","OFFPEAK",2,0
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","OFFPEAK",8,0
"D","JUN 2024 JUN","126652","Transgrid Midwest LLC","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","OFFPEAK",20,0
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","OFFPEAK",4,0
"D","JUN 2024 JUN","126652","Transgrid Midwest LLC","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",20,0
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",2,0
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",4,0
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",8,0
"D","JUN 2024 JUN","132849","Curio Analytics Inc.","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4003",".Z.VERMONT","LOAD ZONE","BUY","ONPEAK",2,110.03
"D","JUN 2024 JUN","152206","In Commodities US LLC","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4586","LD.STEVENSN27.6","NETWORK NODE","BUY","ONPEAK",2,51.95
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",1,0
"D","JUN 2024 JUN","152206","In Commodities US LLC","446","UN.WASHNGTN34.5IND6","NETWORK NODE","16296","UN.GRAHAM  46  MLFH","NETWORK NODE","BUY","ONPEAK",2,16.94
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4083","LD.HARRINGT34.5","NETWORK NODE","BUY","ONPEAK",2,50.98
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",32,0
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",16,0
"D","JUN 2024 JUN","126652","Transgrid Midwest LLC","467","UN.RAILYARD23  MARB","NETWORK NODE","468","UN.BERLINVT34.5MARH","NETWORK NODE","SELL","ONPEAK",0.5,-11.42
"D","JUN 2024 JUN","126652","Transgrid Midwest LLC","472","UN.MBTA    14.4MBTA","NETWORK NODE","473","UN.COMERFRD34.5MCIN","NETWORK NODE","SELL","OFFPEAK",0.5,-7.17
"D","JUN 2024 JUN","126652","Transgrid Midwest LLC","472","UN.MBTA    14.4MBTA","NETWORK NODE","473","UN.COMERFRD34.5MCIN","NETWORK NODE","SELL","ONPEAK",0.5,-22.68
"D","JUN 2024 JUN","50851","MAG Energy Solutions_ Inc.","473","UN.COMERFRD34.5MCIN","NETWORK NODE","46679","LD.BILERCA 13.2T5 LD","NETWORK NODE","BUY","ONPEAK",0.3,1.25
"D","JUN 2024 JUN","50026","RWE Clean Energy Solutions_ In","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",1,4.24
"D","JUN 2024 JUN","90533","Dynasty Power Inc.","478","UN.MIDDLETN115 MI10","NETWORK NODE","4547","LD.DOOLEY  13.2","NETWORK NODE","BUY","OFFPEAK",8,2.9
"D","JUN 2024 JUN","132849","Curio Analytics Inc.","478","UN.MIDDLETN115 MI10","NETWORK NODE","4444","LD.SO_HERO 13.2","NETWORK NODE","BUY","OFFPEAK",2.5,-2.2
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",8,4.24
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",4,4.24
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","ONPEAK",4,3.15
"D","JUN 2024 JUN","50026","RWE Clean Energy Solutions_ In","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","ONPEAK",1,3.15
"D","JUN 2024 JUN","50026","RWE Clean Energy Solutions_ In","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","ONPEAK",2,3.15
"D","JUN 2024 JUN","90533","Dynasty Power Inc.","478","UN.MIDDLETN115 MI10","NETWORK NODE","4547","LD.DOOLEY  13.2","NETWORK NODE","BUY","ONPEAK",8,2.17
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","ONPEAK",8,3.15
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","480","UN.MIDDLETN13.2MID2","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",1,4.24
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","480","UN.MIDDLETN13.2MID2","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",24,4.24
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","480","UN.MIDDLETN13.2MID2","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","ONPEAK",1,3.15
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","480","UN.MIDDLETN13.2MID2","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","ONPEAK",24,3.15
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","481","UN.MIDDLETN20.9MID3","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",2,4.24
"D","JUN 2024 JUN","50086","NextEra Energy Marketing","481","UN.MIDDLETN20.9MID3","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",16,4.24
