"C","Monthly FTR Auction Results"
"C","Filename: monthly_ftr_auction_results_202401.csv"
"C","Report for: 01 2024"
"C","Report generated: 10/06/2024 19:45:56 EDT"
"H","Auction Name","Customer ID","Customer Name","Source Location ID","Source Location Name","Source Location Type","Sink Location ID","Sink Location Name","Sink Location Type","Buy/Sell","ClassType","Award FTR MW","Award FTR Price"
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","4260","LD.PINEHRST13.2","NETWORK NODE","BUY","OFFPEAK",2,0.04
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","4260","LD.PINEHRST13.2","NETWORK NODE","BUY","OFFPEAK",1,0.04
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","4333","LD.E_TEWKS 13.2","NETWORK NODE","BUY","OFFPEAK",8,0.03
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","4333","LD.E_TEWKS 13.2","NETWORK NODE","BUY","OFFPEAK",4,0.03
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","4333","LD.E_TEWKS 13.2","NETWORK NODE","BUY","OFFPEAK",2,0.03
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","4333","LD.E_TEWKS 13.2","NETWORK NODE","BUY","OFFPEAK",1,0.03
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","10033","LD.BURTT_RD13.2","NETWORK NODE","BUY","OFFPEAK",2,0.05
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","10033","LD.BURTT_RD13.2","NETWORK NODE","BUY","OFFPEAK",4,0.05
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","10033","LD.BURTT_RD13.2","NETWORK NODE","BUY","OFFPEAK",8,0.05
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","10033","LD.BURTT_RD13.2","NETWORK NODE","BUY","ONPEAK",2,0.34
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","4260","LD.PINEHRST13.2","NETWORK NODE","BUY","ONPEAK",4,0.35
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","10033","LD.BURTT_RD13.2","NETWORK NODE","BUY","ONPEAK",4,0.34
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","4333","LD.E_TEWKS 13.2","NETWORK NODE","BUY","ONPEAK",8,0.32
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","10033","LD.BURTT_RD13.2","NETWORK NODE","BUY","ONPEAK",8,0.34
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","4260","LD.PINEHRST13.2","NETWORK NODE","BUY","ONPEAK",2,0.35
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","4333","LD.E_TEWKS 13.2","NETWORK NODE","BUY","ONPEAK",4,0.32
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","4260","LD.PINEHRST13.2","NETWORK NODE","BUY","ONPEAK",8,0.35
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","4333","LD.E_TEWKS 13.2","NETWORK NODE","BUY","ONPEAK",1,0.32
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","4333","LD.E_TEWKS 13.2","NETWORK NODE","BUY","ONPEAK",2,0.32
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","4260","LD.PINEHRST13.2","NETWORK NODE","BUY","ONPEAK",1,0.35
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","348","UN.PERRY_ST13.8BOOT","NETWORK NODE","10033","LD.BURTT_RD13.2","NETWORK NODE","BUY","ONPEAK",1,0.34
"D","JAN 2024 JAN","50851","MAG Energy Solutions_ Inc.","349","UN.BPT_RESC13.8BPTR","NETWORK NODE","4434","LD.CONGRESS13.8","NETWORK NODE","BUY","ONPEAK",1.4,-1.69
"D","JAN 2024 JAN","126652","Transgrid Midwest LLC","349","UN.BPT_RESC13.8BPTR","NETWORK NODE","12530","UN.SHEFIELD34.5SHEF","NETWORK NODE","BUY","ONPEAK",0.1,-731.65
"D","JAN 2024 JAN","126652","Transgrid Midwest LLC","355","UN.BRANFORD23  BRAN","NETWORK NODE","4492","LD.CARD    23","NETWORK NODE","BUY","OFFPEAK",15,-13.41
"D","JAN 2024 JAN","126652","Transgrid Midwest LLC","355","UN.BRANFORD23  BRAN","NETWORK NODE","4492","LD.CARD    23","NETWORK NODE","BUY","ONPEAK",10,-12.85
"D","JAN 2024 JAN","51317","Dynegy Marketing and Trade_ LL","356","UN.FORESTVL13.8BRF","NETWORK NODE","4591","LD.W_BROKFD13.8","NETWORK NODE","SELL","ONPEAK",2,137.24
"D","JAN 2024 JAN","152206","In Commodities US LLC","357","UN.ASHLAND 34.5BRID","NETWORK NODE","68258","LD.COUNTYRD34.5","NETWORK NODE","BUY","OFFPEAK",3,-1.97
"D","JAN 2024 JAN","90533","Dynasty Power Inc.","357","UN.ASHLAND 34.5BRID","NETWORK NODE","4379","LD.PEMIGWAS34.5","NETWORK NODE","BUY","OFFPEAK",9.1,-0.08
"D","JAN 2024 JAN","50851","MAG Energy Solutions_ Inc.","357","UN.ASHLAND 34.5BRID","NETWORK NODE","4394","LD.NORTH_RD34.5","NETWORK NODE","BUY","OFFPEAK",1.1,-0.17
"D","JAN 2024 JAN","132849","Curio Analytics Inc.","357","UN.ASHLAND 34.5BRID","NETWORK NODE","4182","LD.PLSNT_HL34.5","NETWORK NODE","BUY","ONPEAK",2.5,-1.33
"D","JAN 2024 JAN","50851","MAG Energy Solutions_ Inc.","357","UN.ASHLAND 34.5BRID","NETWORK NODE","4394","LD.NORTH_RD34.5","NETWORK NODE","BUY","ONPEAK",0.7,1.4
"D","JAN 2024 JAN","152206","In Commodities US LLC","357","UN.ASHLAND 34.5BRID","NETWORK NODE","68258","LD.COUNTYRD34.5","NETWORK NODE","BUY","ONPEAK",3,-29.07
"D","JAN 2024 JAN","90533","Dynasty Power Inc.","357","UN.ASHLAND 34.5BRID","NETWORK NODE","4379","LD.PEMIGWAS34.5","NETWORK NODE","BUY","ONPEAK",8.9,2.42
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","OFFPEAK",32,2.13
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","OFFPEAK",1,2.13
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","ONPEAK",1,2.22
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","ONPEAK",32,2.22
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","OFFPEAK",2,2.13
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","OFFPEAK",16,2.13
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","ONPEAK",16,2.22
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","ONPEAK",2,2.22
"D","JAN 2024 JAN","90533","Dynasty Power Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","10571","LD.OAK_ST  23","NETWORK NODE","BUY","OFFPEAK",8,0
"D","JAN 2024 JAN","90533","Dynasty Power Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","40058","LD.BROOK_ST23","NETWORK NODE","BUY","OFFPEAK",8,-0.02
"D","JAN 2024 JAN","50851","MAG Energy Solutions_ Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","47754","LD.HATHAWAY23","NETWORK NODE","BUY","OFFPEAK",1.1,-0.03
"D","JAN 2024 JAN","50851","MAG Energy Solutions_ Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","16251","LD.HARWICH 23","NETWORK NODE","BUY","OFFPEAK",0.5,-310.01
"D","JAN 2024 JAN","90533","Dynasty Power Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","4242","LD.INDSTLPK13.2","NETWORK NODE","BUY","OFFPEAK",8,-0.02
"D","JAN 2024 JAN","90533","Dynasty Power Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","40058","LD.BROOK_ST23","NETWORK NODE","BUY","ONPEAK",8,0.05
"D","JAN 2024 JAN","90533","Dynasty Power Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","4242","LD.INDSTLPK13.2","NETWORK NODE","BUY","ONPEAK",8,0.76
"D","JAN 2024 JAN","90533","Dynasty Power Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","10571","LD.OAK_ST  23","NETWORK NODE","BUY","ONPEAK",8,0.02
"D","JAN 2024 JAN","50851","MAG Energy Solutions_ Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","4202","LD.PLYMOUTH13.8","NETWORK NODE","BUY","ONPEAK",0.2,0.02
"D","JAN 2024 JAN","50851","MAG Energy Solutions_ Inc.","366","UN.CANAL   18.0CAN2","NETWORK NODE","4210","LD.E_BRGWTR13.8","NETWORK NODE","BUY","OFFPEAK",0.2,-0.04
"D","JAN 2024 JAN","50851","MAG Energy Solutions_ Inc.","366","UN.CANAL   18.0CAN2","NETWORK NODE","4210","LD.E_BRGWTR13.8","NETWORK NODE","BUY","ONPEAK",0.1,0.14
"D","JAN 2024 JAN","126652","Transgrid Midwest LLC","370","UN.COSCOB  13.8CC10","NETWORK NODE","4439","LD.TRAPFALS13.8","NETWORK NODE","BUY","OFFPEAK",0.1,-10.84
"D","JAN 2024 JAN","126652","Transgrid Midwest LLC","370","UN.COSCOB  13.8CC10","NETWORK NODE","4435","LD.PEQUONCK13.8","NETWORK NODE","SELL","OFFPEAK",10,-0.46
"D","JAN 2024 JAN","126652","Transgrid Midwest LLC","370","UN.COSCOB  13.8CC10","NETWORK NODE","4435","LD.PEQUONCK13.8","NETWORK NODE","SELL","ONPEAK",10,1.81
"D","JAN 2024 JAN","50851","MAG Energy Solutions_ Inc.","375","UN.TAUNTON 13.8CL9C","NETWORK NODE","388","UN.DARTMTH 13.8DART","NETWORK NODE","BUY","ONPEAK",6.3,0.14
"D","JAN 2024 JAN","132849","Curio Analytics Inc.","389","UN.INDIAN  13.8DERB","NETWORK NODE","4446","LD.STJHNSBY34.5","NETWORK NODE","BUY","OFFPEAK",2.5,-54.4
"D","JAN 2024 JAN","126652","Transgrid Midwest LLC","389","UN.INDIAN  13.8DERB","NETWORK NODE","4011",".I.ROSETON 345 1","NETWORK NODE","BUY","ONPEAK",0.1,-1608.36
"D","JAN 2024 JAN","152206","In Commodities US LLC","396","UN.DEVON   13.8DV10","NETWORK NODE","4431","LD.WOODMONT13.8","NETWORK NODE","BUY","OFFPEAK",3,-11.53
"D","JAN 2024 JAN","152206","In Commodities US LLC","396","UN.DEVON   13.8DV10","NETWORK NODE","4431","LD.WOODMONT13.8","NETWORK NODE","BUY","ONPEAK",3,-17.02
"D","JAN 2024 JAN","152206","In Commodities US LLC","397","UN.DEVON   13.2DV11","NETWORK NODE","4432","LD.MILVON  13.8","NETWORK NODE","BUY","OFFPEAK",2,-32.78
"D","JAN 2024 JAN","126652","Transgrid Midwest LLC","397","UN.DEVON   13.2DV11","NETWORK NODE","398","UN.DEVON   13.2DV12","NETWORK NODE","BUY","ONPEAK",20,0
"D","JAN 2024 JAN","126652","Transgrid Midwest LLC","397","UN.DEVON   13.2DV11","NETWORK NODE","35979","UN.JAY_VT  46  KCW","NETWORK NODE","BUY","ONPEAK",0.1,-919.1
"D","JAN 2024 JAN","152206","In Commodities US LLC","397","UN.DEVON   13.2DV11","NETWORK NODE","4432","LD.MILVON  13.8","NETWORK NODE","BUY","ONPEAK",2,-50.95
"D","JAN 2024 JAN","152206","In Commodities US LLC","405","UN.ELLSWRTH34.5ELLS","NETWORK NODE","40260","LD.TUNK    34.5","NETWORK NODE","BUY","OFFPEAK",2,0
"D","JAN 2024 JAN","90533","Dynasty Power Inc.","405","UN.ELLSWRTH34.5ELLS","NETWORK NODE","4141","LD.BELFAST 34.5","NETWORK NODE","BUY","OFFPEAK",1,114.61
"D","JAN 2024 JAN","152206","In Commodities US LLC","405","UN.ELLSWRTH34.5ELLS","NETWORK NODE","40260","LD.TUNK    34.5","NETWORK NODE","BUY","ONPEAK",2,0
"D","JAN 2024 JAN","90533","Dynasty Power Inc.","405","UN.ELLSWRTH34.5ELLS","NETWORK NODE","4141","LD.BELFAST 34.5","NETWORK NODE","BUY","ONPEAK",1,90.62
"D","JAN 2024 JAN","90533","Dynasty Power Inc.","412","UN.FALSVL  69  FALS","NETWORK NODE","4305","LD.DEPOT   13.8","NETWORK NODE","SELL","OFFPEAK",1.9,169.95
"D","JAN 2024 JAN","90533","Dynasty Power Inc.","412","UN.FALSVL  69  FALS","NETWORK NODE","4305","LD.DEPOT   13.8","NETWORK NODE","SELL","OFFPEAK",3,169.95
"D","JAN 2024 JAN","90533","Dynasty Power Inc.","412","UN.FALSVL  69  FALS","NETWORK NODE","4305","LD.DEPOT   13.8","NETWORK NODE","SELL","ONPEAK",3,184.24
"D","JAN 2024 JAN","90533","Dynasty Power Inc.","412","UN.FALSVL  69  FALS","NETWORK NODE","4305","LD.DEPOT   13.8","NETWORK NODE","SELL","ONPEAK",4,184.24
"D","JAN 2024 JAN","50851","MAG Energy Solutions_ Inc.","418","UN.FRAMNGHM13.8FMJ2","NETWORK NODE","10831","LD.COLBURN 13.8","NETWORK NODE","BUY","ONPEAK",1.3,0.51
"D","JAN 2024 JAN","126652","Transgrid Midwest LLC","420","UN.FRNKLNDR13.2FRDR","NETWORK NODE","4581","LD.FREIGHT 13.8","NETWORK NODE","BUY","OFFPEAK",7,-17.14
"D","JAN 2024 JAN","126652","Transgrid Midwest LLC","420","UN.FRNKLNDR13.2FRDR","NETWORK NODE","4581","LD.FREIGHT 13.8","NETWORK NODE","BUY","ONPEAK",7,-27.22
"D","JAN 2024 JAN","50851","MAG Energy Solutions_ Inc.","420","UN.FRNKLNDR13.2FRDR","NETWORK NODE","4617","LD.SALISBRY69","NETWORK NODE","BUY","ONPEAK",0.9,-1.51
"D","JAN 2024 JAN","50690","DC Energy_ LLC","424","UN.POWERSVL115 GNRT","NETWORK NODE","4001",".Z.MAINE","LOAD ZONE","BUY","OFFPEAK",1,918.47
"D","JAN 2024 JAN","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","OFFPEAK",1,894.72
"D","JAN 2024 JAN","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","OFFPEAK",1,894.72
"D","JAN 2024 JAN","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","OFFPEAK",1,894.72
"D","JAN 2024 JAN","126652","Transgrid Midwest LLC","424","UN.POWERSVL115 GNRT","NETWORK NODE","426","UN.ESSEX   34.5GORD","NETWORK NODE","BUY","OFFPEAK",0.1,818.6
"D","JAN 2024 JAN","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","OFFPEAK",45.7,894.72
"D","JAN 2024 JAN","50690","DC Energy_ LLC","424","UN.POWERSVL115 GNRT","NETWORK NODE","4001",".Z.MAINE","LOAD ZONE","BUY","OFFPEAK",1,918.47
"D","JAN 2024 JAN","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","OFFPEAK",1,894.72
"D","JAN 2024 JAN","50690","DC Energy_ LLC","424","UN.POWERSVL115 GNRT","NETWORK NODE","4001",".Z.MAINE","LOAD ZONE","BUY","OFFPEAK",0.2,918.47
"D","JAN 2024 JAN","50690","DC Energy_ LLC","424","UN.POWERSVL115 GNRT","NETWORK NODE","4001",".Z.MAINE","LOAD ZONE","BUY","ONPEAK",4,734.47
"D","JAN 2024 JAN","50690","DC Energy_ LLC","424","UN.POWERSVL115 GNRT","NETWORK NODE","4001",".Z.MAINE","LOAD ZONE","BUY","ONPEAK",5.1,734.47
"D","JAN 2024 JAN","50690","DC Energy_ LLC","424","UN.POWERSVL115 GNRT","NETWORK NODE","4001",".Z.MAINE","LOAD ZONE","BUY","ONPEAK",4,734.47
"D","JAN 2024 JAN","50690","DC Energy_ LLC","424","UN.POWERSVL115 GNRT","NETWORK NODE","4001",".Z.MAINE","LOAD ZONE","BUY","ONPEAK",3,734.47
"D","JAN 2024 JAN","50690","DC Energy_ LLC","424","UN.POWERSVL115 GNRT","NETWORK NODE","4001",".Z.MAINE","LOAD ZONE","BUY","ONPEAK",2,734.47
"D","JAN 2024 JAN","50690","DC Energy_ LLC","424","UN.POWERSVL115 GNRT","NETWORK NODE","4001",".Z.MAINE","LOAD ZONE","BUY","ONPEAK",1,734.47
"D","JAN 2024 JAN","50690","DC Energy_ LLC","424","UN.POWERSVL115 GNRT","NETWORK NODE","4001",".Z.MAINE","LOAD ZONE","BUY","ONPEAK",1,734.47
"D","JAN 2024 JAN","126652","Transgrid Midwest LLC","424","UN.POWERSVL115 GNRT","NETWORK NODE","426","UN.ESSEX   34.5GORD","NETWORK NODE","BUY","ONPEAK",0.1,665.67
"D","JAN 2024 JAN","132849","Curio Analytics Inc.","424","UN.POWERSVL115 GNRT","NETWORK NODE","446","UN.WASHNGTN34.5IND6","NETWORK NODE","BUY","ONPEAK",2,463.23
"D","JAN 2024 JAN","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","ONPEAK",25,729.75
"D","JAN 2024 JAN","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","ONPEAK",1,729.75
"D","JAN 2024 JAN","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","ONPEAK",1,729.75
"D","JAN 2024 JAN","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","ONPEAK",1,729.75
"D","JAN 2024 JAN","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","ONPEAK",1,729.75
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4265","LD.MOORE   13.8","NETWORK NODE","BUY","OFFPEAK",9,143
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4265","LD.MOORE   13.8","NETWORK NODE","BUY","OFFPEAK",2.7,143
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4265","LD.MOORE   13.8","NETWORK NODE","BUY","OFFPEAK",1,143
"D","JAN 2024 JAN","152206","In Commodities US LLC","427","UN.BERLN_NH34.5GORH","NETWORK NODE","405","UN.ELLSWRTH34.5ELLS","NETWORK NODE","BUY","OFFPEAK",3,27.89
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4265","LD.MOORE   13.8","NETWORK NODE","BUY","ONPEAK",9,220.46
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4265","LD.MOORE   13.8","NETWORK NODE","BUY","ONPEAK",15,220.46
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4265","LD.MOORE   13.8","NETWORK NODE","BUY","ONPEAK",20,220.46
"D","JAN 2024 JAN","50086","NextEra Energy Marketing","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4265","LD.MOORE   13.8","NETWORK NODE","BUY","ONPEAK",1,220.46
"D","JAN 2024 JAN","132849","Curio Analytics Inc.","432","UN.HARRIS  13.2HAR1","NETWORK NODE","460","UN.WINSLOW 34.5LCKW","NETWORK NODE","BUY","OFFPEAK",2,11.26
"D","JAN 2024 JAN","50173","Brookfield White Pine Hydro LL","432","UN.HARRIS  13.2HAR1","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","ONPEAK",89.7,404.8
"D","JAN 2024 JAN","126652","Transgrid Midwest LLC","436","UN.NORTH_RD34.5HEMP","NETWORK NODE","464","UN.LOSTNATN34.5LOST","NETWORK NODE","BUY","ONPEAK",0.1,-171.35
"D","JAN 2024 JAN","50851","MAG Energy Solutions_ Inc.","440","UN.W_BUXTON34.5HIRM","NETWORK NODE","46681","LD.SEWAL_ST12.5","NETWORK NODE","BUY","OFFPEAK",1.3,0.03
"D","JAN 2024 JAN","50690","DC Energy_ LLC","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4166","LD.BROWN_CR12.5","NETWORK NODE","BUY","OFFPEAK",2,40
"D","JAN 2024 JAN","50851","MAG Energy Solutions_ Inc.","445","UN.ENFLD_ME115 IND5","NETWORK NODE","536","UN.CHEMICAL115 PERC","NETWORK NODE","BUY","OFFPEAK",2.7,-73.78
"D","JAN 2024 JAN","90533","Dynasty Power Inc.","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4145","LD.MEADW_RD34.5","NETWORK NODE","BUY","OFFPEAK",1,40.88
