"C","Monthly FTR Auction Results"
"C","Filename: monthly_ftr_auction_results_202403.csv"
"C","Report for: 03 2024"
"C","Report generated: 10/11/2024 08:52:43 EDT"
"H","Auction Name","Customer ID","Customer Name","Source Location ID","Source Location Name","Source Location Type","Sink Location ID","Sink Location Name","Sink Location Type","Buy/Sell","ClassType","Award FTR MW","Award FTR Price"
"H","String","Number","String","Number","String","String","Number","String","String","String","String","Number","Number"
"D","MAR 2024 MAR","126652","Transgrid Midwest LLC","321","UN.FRNKLNSQ13.810CC","NETWORK NODE","337","UN.WHITEFLD34.5BETH","NETWORK NODE","SELL","OFFPEAK",0.5,-144.76
"D","MAR 2024 MAR","126652","Transgrid Midwest LLC","321","UN.FRNKLNSQ13.810CC","NETWORK NODE","326","UN.ALTRESCO13.8ALTR","NETWORK NODE","SELL","OFFPEAK",0.2,-134.82
"D","MAR 2024 MAR","126652","Transgrid Midwest LLC","321","UN.FRNKLNSQ13.810CC","NETWORK NODE","326","UN.ALTRESCO13.8ALTR","NETWORK NODE","SELL","ONPEAK",0.2,-111.66
"D","MAR 2024 MAR","126652","Transgrid Midwest LLC","323","UN.FRNKLNSQ13.89CC","NETWORK NODE","1630","UN.RISE    18.0RISE","NETWORK NODE","SELL","OFFPEAK",0.2,-35.9
"D","MAR 2024 MAR","126652","Transgrid Midwest LLC","326","UN.ALTRESCO13.8ALTR","NETWORK NODE","337","UN.WHITEFLD34.5BETH","NETWORK NODE","SELL","ONPEAK",0.2,-103.3
"D","MAR 2024 MAR","90533","Dynasty Power Inc.","327","UN.EDDY    34.5AMOS","NETWORK NODE","4866","LD.HYDE_PRK13.8110B","NETWORK NODE","BUY","OFFPEAK",8.3,0.85
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","327","UN.EDDY    34.5AMOS","NETWORK NODE","4866","LD.HYDE_PRK13.8110B","NETWORK NODE","BUY","OFFPEAK",0.8,0.85
"D","MAR 2024 MAR","126652","Transgrid Midwest LLC","327","UN.EDDY    34.5AMOS","NETWORK NODE","337","UN.WHITEFLD34.5BETH","NETWORK NODE","SELL","ONPEAK",0.5,-161.75
"D","MAR 2024 MAR","90533","Dynasty Power Inc.","327","UN.EDDY    34.5AMOS","NETWORK NODE","4866","LD.HYDE_PRK13.8110B","NETWORK NODE","BUY","ONPEAK",8,2.92
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","327","UN.EDDY    34.5AMOS","NETWORK NODE","4866","LD.HYDE_PRK13.8110B","NETWORK NODE","BUY","ONPEAK",1.6,2.92
"D","MAR 2024 MAR","126652","Transgrid Midwest LLC","331","UN.ROXBURY 34.5AZIS","NETWORK NODE","337","UN.WHITEFLD34.5BETH","NETWORK NODE","SELL","OFFPEAK",0.2,-110.1
"D","MAR 2024 MAR","132849","Curio Analytics Inc.","331","UN.ROXBURY 34.5AZIS","NETWORK NODE","4004",".Z.CONNECTICUT","LOAD ZONE","BUY","ONPEAK",2,-25.13
"D","MAR 2024 MAR","132849","Curio Analytics Inc.","337","UN.WHITEFLD34.5BETH","NETWORK NODE","4007",".Z.WCMASS","LOAD ZONE","BUY","OFFPEAK",1.5,60.61
"D","MAR 2024 MAR","126652","Transgrid Midwest LLC","346","UN.MIDDLESX34.5BOLT","NETWORK NODE","356","UN.FORESTVL13.8BRF","NETWORK NODE","SELL","ONPEAK",0.2,3.97
"D","MAR 2024 MAR","126652","Transgrid Midwest LLC","355","UN.BRANFORD23  BRAN","NETWORK NODE","427","UN.BERLN_NH34.5GORH","NETWORK NODE","SELL","ONPEAK",0.2,-100.61
"D","MAR 2024 MAR","90533","Dynasty Power Inc.","356","UN.FORESTVL13.8BRF","NETWORK NODE","47755","LD.HANOVER 13.81690 LD","NETWORK NODE","BUY","OFFPEAK",8.6,-1.64
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","356","UN.FORESTVL13.8BRF","NETWORK NODE","47755","LD.HANOVER 13.81690 LD","NETWORK NODE","BUY","OFFPEAK",6.1,-1.64
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","356","UN.FORESTVL13.8BRF","NETWORK NODE","48164","LD.BLACK_RK69","NETWORK NODE","BUY","ONPEAK",1.9,-1.14
"D","MAR 2024 MAR","90533","Dynasty Power Inc.","356","UN.FORESTVL13.8BRF","NETWORK NODE","47755","LD.HANOVER 13.81690 LD","NETWORK NODE","BUY","ONPEAK",8.5,-2.17
"D","MAR 2024 MAR","90533","Dynasty Power Inc.","357","UN.ASHLAND 34.5BRID","NETWORK NODE","4379","LD.PEMIGWAS34.5","NETWORK NODE","BUY","OFFPEAK",9.1,0.36
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","357","UN.ASHLAND 34.5BRID","NETWORK NODE","16249","LD.HYANIS_J24.0","NETWORK NODE","BUY","OFFPEAK",1.9,-23.58
"D","MAR 2024 MAR","152206","In Commodities US LLC","357","UN.ASHLAND 34.5BRID","NETWORK NODE","68258","LD.COUNTYRD34.5","NETWORK NODE","BUY","OFFPEAK",3,-0.62
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","357","UN.ASHLAND 34.5BRID","NETWORK NODE","16250","LD.WELFLEET23","NETWORK NODE","BUY","OFFPEAK",1.9,-23.58
"D","MAR 2024 MAR","152206","In Commodities US LLC","357","UN.ASHLAND 34.5BRID","NETWORK NODE","4247","LD.WINGLANE13.2","NETWORK NODE","BUY","OFFPEAK",1.5,1.39
"D","MAR 2024 MAR","152206","In Commodities US LLC","357","UN.ASHLAND 34.5BRID","NETWORK NODE","68258","LD.COUNTYRD34.5","NETWORK NODE","BUY","ONPEAK",3,-3.37
"D","MAR 2024 MAR","90533","Dynasty Power Inc.","357","UN.ASHLAND 34.5BRID","NETWORK NODE","4379","LD.PEMIGWAS34.5","NETWORK NODE","BUY","ONPEAK",8.9,-0.01
"D","MAR 2024 MAR","152206","In Commodities US LLC","357","UN.ASHLAND 34.5BRID","NETWORK NODE","4247","LD.WINGLANE13.2","NETWORK NODE","BUY","ONPEAK",1.5,3.11
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","357","UN.ASHLAND 34.5BRID","NETWORK NODE","4379","LD.PEMIGWAS34.5","NETWORK NODE","BUY","ONPEAK",2.6,-0.01
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","50815","UN.COOLIDGE34.5COLS","NETWORK NODE","BUY","OFFPEAK",4.4,-3.82
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","4507","LD.PLAINFLD23","NETWORK NODE","BUY","OFFPEAK",3.4,-2.61
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","4505","LD.PLEASANT23","NETWORK NODE","BUY","OFFPEAK",5.6,-2.09
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","4509","LD.CUMBRLND13.8","NETWORK NODE","BUY","OFFPEAK",4.4,-2.52
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","4509","LD.CUMBRLND13.8","NETWORK NODE","BUY","ONPEAK",3.4,-1.32
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","4507","LD.PLAINFLD23","NETWORK NODE","BUY","ONPEAK",3.1,-1.37
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4510","LD.MONTAGUE13.8","NETWORK NODE","BUY","OFFPEAK",3.3,-2.51
"D","MAR 2024 MAR","90533","Dynasty Power Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4804","LD.AMHRST  13.8WEST LD","NETWORK NODE","BUY","OFFPEAK",8.5,-2.51
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4804","LD.AMHRST  13.8WEST LD","NETWORK NODE","BUY","OFFPEAK",3.3,-2.51
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4518","LD.BUCK_PD 23  ","NETWORK NODE","BUY","OFFPEAK",2.8,-1.35
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4310","LD.ADAMS   23","NETWORK NODE","BUY","OFFPEAK",12.7,-0.53
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4309","LD.HARRIMAN6.9","NETWORK NODE","BUY","OFFPEAK",8.9,-0.93
"D","MAR 2024 MAR","90533","Dynasty Power Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4510","LD.MONTAGUE13.8","NETWORK NODE","BUY","OFFPEAK",8.5,-2.51
"D","MAR 2024 MAR","90533","Dynasty Power Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4309","LD.HARRIMAN6.9","NETWORK NODE","BUY","OFFPEAK",9.2,-0.93
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","36881","LD.NEWFANE 46","NETWORK NODE","BUY","OFFPEAK",2.8,-3.45
"D","MAR 2024 MAR","90533","Dynasty Power Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4804","LD.AMHRST  13.8WEST LD","NETWORK NODE","BUY","ONPEAK",8.9,-1.32
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4310","LD.ADAMS   23","NETWORK NODE","BUY","ONPEAK",8,-0.27
"D","MAR 2024 MAR","90533","Dynasty Power Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4309","LD.HARRIMAN6.9","NETWORK NODE","BUY","ONPEAK",7.8,-0.5
"D","MAR 2024 MAR","90533","Dynasty Power Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4510","LD.MONTAGUE13.8","NETWORK NODE","BUY","ONPEAK",8.4,-1.32
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","362","UN.BULLSBDG27.6BULL","NETWORK NODE","4591","LD.W_BROKFD13.8","NETWORK NODE","BUY","OFFPEAK",11,-3.04
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","362","UN.BULLSBDG27.6BULL","NETWORK NODE","4593","LD.BATES_RK13.8","NETWORK NODE","BUY","OFFPEAK",4,-4.69
"D","MAR 2024 MAR","152206","In Commodities US LLC","362","UN.BULLSBDG27.6BULL","NETWORK NODE","4437","LD.HAWTHORN13.8","NETWORK NODE","BUY","OFFPEAK",2,-6.69
"D","MAR 2024 MAR","152206","In Commodities US LLC","362","UN.BULLSBDG27.6BULL","NETWORK NODE","4437","LD.HAWTHORN13.8","NETWORK NODE","BUY","ONPEAK",2,-12.52
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","4242","LD.INDSTLPK13.2","NETWORK NODE","BUY","OFFPEAK",2,0.02
"D","MAR 2024 MAR","50851","MAG Energy Solutions_ Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","4242","LD.INDSTLPK13.2","NETWORK NODE","BUY","OFFPEAK",0.7,0.02
