"C","Monthly FTR Auction Results"
"C","Filename: monthly_ftr_auction_results_202407.csv"
"C","Report for: 07 2024"
"C","Report generated: 10/09/2024 16:21:04 EDT"
"H","Auction Name","Customer ID","Customer Name","Source Location ID","Source Location Name","Source Location Type","Sink Location ID","Sink Location Name","Sink Location Type","Buy/Sell","ClassType","Award FTR MW","Award FTR Price"
"D","JUL 2024 JUL","126652","Transgrid Midwest LLC","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","50815","UN.COOLIDGE34.5COLS","NETWORK NODE","BUY","OFFPEAK",30,-1.38
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","ONPEAK",1,0.32
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","359","UN.BEARSWMP13.8BSW1","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","ONPEAK",32,0.32
"D","JUL 2024 JUL","90533","Dynasty Power Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4309","LD.HARRIMAN6.9","NETWORK NODE","BUY","OFFPEAK",9.2,-0.4
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","OFFPEAK",2,0.71
"D","JUL 2024 JUL","90533","Dynasty Power Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4510","LD.MONTAGUE13.8","NETWORK NODE","BUY","OFFPEAK",8.5,-1.1
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","OFFPEAK",16,0.71
"D","JUL 2024 JUL","50851","MAG Energy Solutions_ Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4518","LD.BUCK_PD 23  ","NETWORK NODE","BUY","OFFPEAK",3,0.63
"D","JUL 2024 JUL","90533","Dynasty Power Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4804","LD.AMHRST  13.8WEST LD","NETWORK NODE","BUY","OFFPEAK",8.5,-1.1
"D","JUL 2024 JUL","90533","Dynasty Power Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4510","LD.MONTAGUE13.8","NETWORK NODE","BUY","ONPEAK",8.4,-0.12
"D","JUL 2024 JUL","90533","Dynasty Power Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4309","LD.HARRIMAN6.9","NETWORK NODE","BUY","ONPEAK",7.8,-0.13
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","ONPEAK",2,0.32
"D","JUL 2024 JUL","90533","Dynasty Power Inc.","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","4804","LD.AMHRST  13.8WEST LD","NETWORK NODE","BUY","ONPEAK",8.9,-0.12
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","360","UN.BEARSWMP13.8BSW2","NETWORK NODE","67725","LD.BEARSWMP13.8","NETWORK NODE","BUY","ONPEAK",16,0.32
"D","JUL 2024 JUL","50851","MAG Energy Solutions_ Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","10571","LD.OAK_ST  23","NETWORK NODE","BUY","OFFPEAK",1.7,0.17
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4919","LD.W_POND  23","NETWORK NODE","BUY","OFFPEAK",30,0.3
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4919","LD.W_POND  23","NETWORK NODE","BUY","OFFPEAK",25,0.3
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4919","LD.W_POND  23","NETWORK NODE","BUY","OFFPEAK",20,0.3
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4919","LD.W_POND  23","NETWORK NODE","BUY","OFFPEAK",13,0.3
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4919","LD.W_POND  23","NETWORK NODE","BUY","OFFPEAK",9,0.3
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4919","LD.W_POND  23","NETWORK NODE","BUY","OFFPEAK",3,0.3
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4233","LD.TREMONT 23","NETWORK NODE","BUY","OFFPEAK",30,1.37
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4233","LD.TREMONT 23","NETWORK NODE","BUY","OFFPEAK",25,1.37
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4233","LD.TREMONT 23","NETWORK NODE","BUY","OFFPEAK",20,1.37
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4233","LD.TREMONT 23","NETWORK NODE","BUY","OFFPEAK",13,1.37
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4233","LD.TREMONT 23","NETWORK NODE","BUY","OFFPEAK",9,1.37
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4233","LD.TREMONT 23","NETWORK NODE","BUY","OFFPEAK",3,1.37
"D","JUL 2024 JUL","50851","MAG Energy Solutions_ Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","16249","LD.HYANIS_J24.0","NETWORK NODE","BUY","OFFPEAK",8.7,-5.99
"D","JUL 2024 JUL","50851","MAG Energy Solutions_ Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","16250","LD.WELFLEET23","NETWORK NODE","BUY","OFFPEAK",8.7,-5.99
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4919","LD.W_POND  23","NETWORK NODE","BUY","ONPEAK",25,1.41
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4233","LD.TREMONT 23","NETWORK NODE","BUY","ONPEAK",20,4.23
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4919","LD.W_POND  23","NETWORK NODE","BUY","ONPEAK",3,1.41
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4919","LD.W_POND  23","NETWORK NODE","BUY","ONPEAK",9,1.41
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4919","LD.W_POND  23","NETWORK NODE","BUY","ONPEAK",13,1.41
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4919","LD.W_POND  23","NETWORK NODE","BUY","ONPEAK",20,1.41
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4919","LD.W_POND  23","NETWORK NODE","BUY","ONPEAK",30,1.41
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4233","LD.TREMONT 23","NETWORK NODE","BUY","ONPEAK",3,4.23
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4233","LD.TREMONT 23","NETWORK NODE","BUY","ONPEAK",9,4.23
"D","JUL 2024 JUL","50690","DC Energy_ LLC","365","UN.CANAL   18.0CAN1","NETWORK NODE","4233","LD.TREMONT 23","NETWORK NODE","BUY","ONPEAK",13,4.23
"D","JUL 2024 JUL","50851","MAG Energy Solutions_ Inc.","366","UN.CANAL   18.0CAN2","NETWORK NODE","4231","LD.MANOMET 23","NETWORK NODE","BUY","OFFPEAK",7.3,0.37
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","396","UN.DEVON   13.8DV10","NETWORK NODE","4431","LD.WOODMONT13.8","NETWORK NODE","BUY","OFFPEAK",1,-3.77
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","396","UN.DEVON   13.8DV10","NETWORK NODE","4431","LD.WOODMONT13.8","NETWORK NODE","BUY","OFFPEAK",4,-3.77
"D","JUL 2024 JUL","90533","Dynasty Power Inc.","396","UN.DEVON   13.8DV10","NETWORK NODE","4443","LD.BARNUM  13.8","NETWORK NODE","BUY","ONPEAK",7,0.69
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","396","UN.DEVON   13.8DV10","NETWORK NODE","4431","LD.WOODMONT13.8","NETWORK NODE","BUY","ONPEAK",1,-2.77
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","396","UN.DEVON   13.8DV10","NETWORK NODE","4431","LD.WOODMONT13.8","NETWORK NODE","BUY","ONPEAK",4,-2.77
"D","JUL 2024 JUL","132849","Curio Analytics Inc.","397","UN.DEVON   13.2DV11","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","ONPEAK",2,17.22
"D","JUL 2024 JUL","90533","Dynasty Power Inc.","412","UN.FALSVL  69  FALS","NETWORK NODE","4305","LD.DEPOT   13.8","NETWORK NODE","SELL","OFFPEAK",3,69.68
"D","JUL 2024 JUL","90533","Dynasty Power Inc.","412","UN.FALSVL  69  FALS","NETWORK NODE","4305","LD.DEPOT   13.8","NETWORK NODE","SELL","OFFPEAK",1.9,69.68
"D","JUL 2024 JUL","90533","Dynasty Power Inc.","412","UN.FALSVL  69  FALS","NETWORK NODE","4305","LD.DEPOT   13.8","NETWORK NODE","SELL","ONPEAK",4,44.72
"D","JUL 2024 JUL","90533","Dynasty Power Inc.","412","UN.FALSVL  69  FALS","NETWORK NODE","4305","LD.DEPOT   13.8","NETWORK NODE","SELL","ONPEAK",3,44.72
"D","JUL 2024 JUL","126652","Transgrid Midwest LLC","417","UN.FRAMNGHM13.8FMJ1","NETWORK NODE","595","UN.TORRNGTN69  TT10","NETWORK NODE","SELL","OFFPEAK",0.6,-70.06
"D","JUL 2024 JUL","126652","Transgrid Midwest LLC","417","UN.FRAMNGHM13.8FMJ1","NETWORK NODE","595","UN.TORRNGTN69  TT10","NETWORK NODE","SELL","OFFPEAK",0.5,-70.06
"D","JUL 2024 JUL","126652","Transgrid Midwest LLC","417","UN.FRAMNGHM13.8FMJ1","NETWORK NODE","421","UN.CHICOPEE13.8FRST","NETWORK NODE","SELL","ONPEAK",0.6,-26.23
"D","JUL 2024 JUL","50851","MAG Energy Solutions_ Inc.","418","UN.FRAMNGHM13.8FMJ2","NETWORK NODE","4120","LD.DOVER_BE13.8","NETWORK NODE","BUY","OFFPEAK",3.2,0.59
"D","JUL 2024 JUL","126652","Transgrid Midwest LLC","419","UN.FRAMNGHM13.8FMJ3","NETWORK NODE","420","UN.FRNKLNDR13.2FRDR","NETWORK NODE","SELL","OFFPEAK",0.5,-69.79
"D","JUL 2024 JUL","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","OFFPEAK",20,377.15
"D","JUL 2024 JUL","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","OFFPEAK",8,377.15
"D","JUL 2024 JUL","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","ONPEAK",20,379.26
"D","JUL 2024 JUL","132888","Brookfield Renewable Trading A","424","UN.POWERSVL115 GNRT","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","ONPEAK",9.7,379.26
"D","JUL 2024 JUL","90533","Dynasty Power Inc.","424","UN.POWERSVL115 GNRT","NETWORK NODE","4001",".Z.MAINE","LOAD ZONE","BUY","ONPEAK",1,366.08
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4265","LD.MOORE   13.8","NETWORK NODE","BUY","OFFPEAK",1,79.17
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4265","LD.MOORE   13.8","NETWORK NODE","BUY","OFFPEAK",4,79.17
"D","JUL 2024 JUL","132849","Curio Analytics Inc.","427","UN.BERLN_NH34.5GORH","NETWORK NODE","14595","UN.PARIS   34.5GRPW","NETWORK NODE","BUY","ONPEAK",3,-39.37
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4265","LD.MOORE   13.8","NETWORK NODE","BUY","ONPEAK",1,49.56
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4265","LD.MOORE   13.8","NETWORK NODE","BUY","ONPEAK",4,49.56
"D","JUL 2024 JUL","132849","Curio Analytics Inc.","427","UN.BERLN_NH34.5GORH","NETWORK NODE","14595","UN.PARIS   34.5GRPW","NETWORK NODE","BUY","ONPEAK",2,-39.37
"D","JUL 2024 JUL","50428","Constellation Energy Generatio","432","UN.HARRIS  13.2HAR1","NETWORK NODE","37143","LD.ATHENSME12.5","NETWORK NODE","BUY","OFFPEAK",2.2,8.23
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","432","UN.HARRIS  13.2HAR1","NETWORK NODE","636","UN.WYMAN_HY13.8WYM1","NETWORK NODE","BUY","OFFPEAK",4,0.85
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","432","UN.HARRIS  13.2HAR1","NETWORK NODE","636","UN.WYMAN_HY13.8WYM1","NETWORK NODE","BUY","ONPEAK",4,0
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","433","UN.HARRIS  13.2HAR2","NETWORK NODE","637","UN.WYMAN_HY13.8WYM2","NETWORK NODE","BUY","OFFPEAK",8,0.85
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","433","UN.HARRIS  13.2HAR2","NETWORK NODE","637","UN.WYMAN_HY13.8WYM2","NETWORK NODE","BUY","ONPEAK",8,0
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","434","UN.HARRIS  13.2HAR3","NETWORK NODE","638","UN.WYMAN_HY13.8WYM3","NETWORK NODE","BUY","OFFPEAK",16,0.85
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","434","UN.HARRIS  13.2HAR3","NETWORK NODE","638","UN.WYMAN_HY13.8WYM3","NETWORK NODE","BUY","ONPEAK",16,0
"D","JUL 2024 JUL","126652","Transgrid Midwest LLC","435","UN.HARRIMAN6.9 HARR","NETWORK NODE","445","UN.ENFLD_ME115 IND5","NETWORK NODE","SELL","ONPEAK",0.5,-28.07
"D","JUL 2024 JUL","50690","DC Energy_ LLC","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4166","LD.BROWN_CR12.5","NETWORK NODE","BUY","OFFPEAK",8,23.36
"D","JUL 2024 JUL","50690","DC Energy_ LLC","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4166","LD.BROWN_CR12.5","NETWORK NODE","BUY","OFFPEAK",2,23.36
"D","JUL 2024 JUL","90533","Dynasty Power Inc.","445","UN.ENFLD_ME115 IND5","NETWORK NODE","46617","LD.BUCKSPRT34.5","NETWORK NODE","BUY","OFFPEAK",1,-63.76
"D","JUL 2024 JUL","50690","DC Energy_ LLC","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4166","LD.BROWN_CR12.5","NETWORK NODE","BUY","OFFPEAK",1.1,23.36
"D","JUL 2024 JUL","50690","DC Energy_ LLC","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4166","LD.BROWN_CR12.5","NETWORK NODE","BUY","OFFPEAK",5,23.36
"D","JUL 2024 JUL","50851","MAG Energy Solutions_ Inc.","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4145","LD.MEADW_RD34.5","NETWORK NODE","BUY","ONPEAK",3.8,35.58
"D","JUL 2024 JUL","50690","DC Energy_ LLC","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4166","LD.BROWN_CR12.5","NETWORK NODE","BUY","ONPEAK",2,26.09
"D","JUL 2024 JUL","50690","DC Energy_ LLC","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4166","LD.BROWN_CR12.5","NETWORK NODE","BUY","ONPEAK",5,26.09
"D","JUL 2024 JUL","50690","DC Energy_ LLC","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4166","LD.BROWN_CR12.5","NETWORK NODE","BUY","ONPEAK",5.5,26.09
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","OFFPEAK",16,0
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4083","LD.HARRINGT34.5","NETWORK NODE","BUY","OFFPEAK",2,25
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","OFFPEAK",32,0
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","OFFPEAK",1,0
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4134","LD.BOLT_HL 34.5","NETWORK NODE","BUY","OFFPEAK",6.4,137.2
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","OFFPEAK",2,0
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","OFFPEAK",4,0
"D","JUL 2024 JUL","132849","Curio Analytics Inc.","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4003",".Z.VERMONT","LOAD ZONE","BUY","OFFPEAK",1.5,79.33
"D","JUL 2024 JUL","132849","Curio Analytics Inc.","446","UN.WASHNGTN34.5IND6","NETWORK NODE","10178","LD.DEBLOIS 34.5","NETWORK NODE","BUY","OFFPEAK",2.5,0.32
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","OFFPEAK",8,0
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",16,0
"D","JUL 2024 JUL","132849","Curio Analytics Inc.","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4001",".Z.MAINE","LOAD ZONE","BUY","ONPEAK",2.5,117.32
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",32,0
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4134","LD.BOLT_HL 34.5","NETWORK NODE","BUY","ONPEAK",3.2,140.8
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",4,0
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",2,0
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",1,0
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",8,0
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4083","LD.HARRINGT34.5","NETWORK NODE","BUY","ONPEAK",2,54
"D","JUL 2024 JUL","126652","Transgrid Midwest LLC","452","UN.KENDALL 13.8KDJ1","NETWORK NODE","536","UN.CHEMICAL115 PERC","NETWORK NODE","SELL","ONPEAK",0.6,-86.4
"D","JUL 2024 JUL","126652","Transgrid Midwest LLC","452","UN.KENDALL 13.8KDJ1","NETWORK NODE","536","UN.CHEMICAL115 PERC","NETWORK NODE","SELL","ONPEAK",0.5,-86.4
"D","JUL 2024 JUL","50851","MAG Energy Solutions_ Inc.","462","UN.LISBON  115 LISB","NETWORK NODE","562","UN.SECREC  69  SECR","NETWORK NODE","BUY","OFFPEAK",7.6,-0.03
"D","JUL 2024 JUL","50851","MAG Energy Solutions_ Inc.","464","UN.LOSTNATN34.5LOST","NETWORK NODE","47366","UN.COMERFRD13.8COM1","NETWORK NODE","BUY","ONPEAK",20,44.6
"D","JUL 2024 JUL","126652","Transgrid Midwest LLC","467","UN.RAILYARD23  MARB","NETWORK NODE","468","UN.BERLINVT34.5MARH","NETWORK NODE","SELL","OFFPEAK",0.5,-59.7
"D","JUL 2024 JUL","126652","Transgrid Midwest LLC","467","UN.RAILYARD23  MARB","NETWORK NODE","468","UN.BERLINVT34.5MARH","NETWORK NODE","SELL","ONPEAK",0.6,-24.8
"D","JUL 2024 JUL","126652","Transgrid Midwest LLC","472","UN.MBTA    14.4MBTA","NETWORK NODE","473","UN.COMERFRD34.5MCIN","NETWORK NODE","SELL","ONPEAK",0.6,-107.35
"D","JUL 2024 JUL","50428","Constellation Energy Generatio","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",15,7.2
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",4,7.2
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",8,7.2
"D","JUL 2024 JUL","90533","Dynasty Power Inc.","478","UN.MIDDLETN115 MI10","NETWORK NODE","4547","LD.DOOLEY  13.2","NETWORK NODE","BUY","OFFPEAK",8,4.59
"D","JUL 2024 JUL","50026","RWE Clean Energy Solutions_ In","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",1,7.2
"D","JUL 2024 JUL","50428","Constellation Energy Generatio","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","ONPEAK",5,10.56
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","ONPEAK",8,10.56
"D","JUL 2024 JUL","50086","NextEra Energy Marketing","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","ONPEAK",4,10.56
