"C","Monthly FTR Auction Results"
"C","Filename: monthly_ftr_auction_results_202410.csv"
"C","Report for: 10 2024"
"C","Report generated: 10/06/2024 19:44:32 EDT"
"H","Auction Name","Customer ID","Customer Name","Source Location ID","Source Location Name","Source Location Type","Sink Location ID","Sink Location Name","Sink Location Type","Buy/Sell","ClassType","Award FTR MW","Award FTR Price"
"H","String","Number","String","Number","String","String","Number","String","String","String","String","Number","Number"
"D","OCT 2024 OCT","50851","MAG Energy Solutions_ Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","16249","LD.HYANIS_J24.0","NETWORK NODE","BUY","ONPEAK",2,-23.68
"D","OCT 2024 OCT","132849","Curio Analytics Inc.","365","UN.CANAL   18.0CAN1","NETWORK NODE","4129","LD.NEWCASTL34.5","NETWORK NODE","BUY","ONPEAK",3,-33.04
"D","OCT 2024 OCT","50851","MAG Energy Solutions_ Inc.","370","UN.COSCOB  13.8CC10","NETWORK NODE","4435","LD.PEQUONCK13.8","NETWORK NODE","BUY","OFFPEAK",5.6,0.38
"D","OCT 2024 OCT","126652","Transgrid Midwest LLC","388","UN.DARTMTH 13.8DART","NETWORK NODE","393","UN.DEERFLD569  DFL5","NETWORK NODE","SELL","ONPEAK",0.7,-71.13
"D","OCT 2024 OCT","132849","Curio Analytics Inc.","389","UN.INDIAN  13.8DERB","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","ONPEAK",2,39.57
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","396","UN.DEVON   13.8DV10","NETWORK NODE","4431","LD.WOODMONT13.8","NETWORK NODE","BUY","OFFPEAK",4,0.22
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","396","UN.DEVON   13.8DV10","NETWORK NODE","4431","LD.WOODMONT13.8","NETWORK NODE","BUY","OFFPEAK",1,0.22
"D","OCT 2024 OCT","90533","Dynasty Power Inc.","396","UN.DEVON   13.8DV10","NETWORK NODE","4443","LD.BARNUM  13.8","NETWORK NODE","BUY","OFFPEAK",9,0.01
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","396","UN.DEVON   13.8DV10","NETWORK NODE","4431","LD.WOODMONT13.8","NETWORK NODE","BUY","ONPEAK",4,1.37
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","396","UN.DEVON   13.8DV10","NETWORK NODE","4431","LD.WOODMONT13.8","NETWORK NODE","BUY","ONPEAK",1,1.37
"D","OCT 2024 OCT","90533","Dynasty Power Inc.","396","UN.DEVON   13.8DV10","NETWORK NODE","4443","LD.BARNUM  13.8","NETWORK NODE","BUY","ONPEAK",7,0.1
"D","OCT 2024 OCT","126652","Transgrid Midwest LLC","417","UN.FRAMNGHM13.8FMJ1","NETWORK NODE","445","UN.ENFLD_ME115 IND5","NETWORK NODE","SELL","OFFPEAK",0.5,-90.65
"D","OCT 2024 OCT","126652","Transgrid Midwest LLC","417","UN.FRAMNGHM13.8FMJ1","NETWORK NODE","420","UN.FRNKLNDR13.2FRDR","NETWORK NODE","SELL","ONPEAK",0.5,-5.96
"D","OCT 2024 OCT","126652","Transgrid Midwest LLC","419","UN.FRAMNGHM13.8FMJ3","NETWORK NODE","4866","LD.HYDE_PRK13.8110B","NETWORK NODE","BUY","OFFPEAK",33,1.07
"D","OCT 2024 OCT","126652","Transgrid Midwest LLC","419","UN.FRAMNGHM13.8FMJ3","NETWORK NODE","4866","LD.HYDE_PRK13.8110B","NETWORK NODE","BUY","OFFPEAK",30,1.07
"D","OCT 2024 OCT","126652","Transgrid Midwest LLC","419","UN.FRAMNGHM13.8FMJ3","NETWORK NODE","4866","LD.HYDE_PRK13.8110B","NETWORK NODE","BUY","ONPEAK",33,1.5
"D","OCT 2024 OCT","126652","Transgrid Midwest LLC","419","UN.FRAMNGHM13.8FMJ3","NETWORK NODE","4866","LD.HYDE_PRK13.8110B","NETWORK NODE","BUY","ONPEAK",30,1.5
"D","OCT 2024 OCT","50428","Constellation Energy Generatio","424","UN.POWERSVL115 GNRT","NETWORK NODE","4001",".Z.MAINE","LOAD ZONE","BUY","OFFPEAK",25,360.96
"D","OCT 2024 OCT","50428","Constellation Energy Generatio","424","UN.POWERSVL115 GNRT","NETWORK NODE","4001",".Z.MAINE","LOAD ZONE","BUY","OFFPEAK",10,360.96
"D","OCT 2024 OCT","50428","Constellation Energy Generatio","424","UN.POWERSVL115 GNRT","NETWORK NODE","4001",".Z.MAINE","LOAD ZONE","BUY","ONPEAK",25,388.57
"D","OCT 2024 OCT","50428","Constellation Energy Generatio","424","UN.POWERSVL115 GNRT","NETWORK NODE","4001",".Z.MAINE","LOAD ZONE","BUY","ONPEAK",10,388.57
"D","OCT 2024 OCT","50690","DC Energy_ LLC","424","UN.POWERSVL115 GNRT","NETWORK NODE","46617","LD.BUCKSPRT34.5","NETWORK NODE","BUY","ONPEAK",2,254.49
"D","OCT 2024 OCT","50690","DC Energy_ LLC","424","UN.POWERSVL115 GNRT","NETWORK NODE","46617","LD.BUCKSPRT34.5","NETWORK NODE","BUY","ONPEAK",1.7,254.49
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4265","LD.MOORE   13.8","NETWORK NODE","BUY","OFFPEAK",1,63.65
"D","OCT 2024 OCT","132849","Curio Analytics Inc.","427","UN.BERLN_NH34.5GORH","NETWORK NODE","464","UN.LOSTNATN34.5LOST","NETWORK NODE","BUY","OFFPEAK",1.8,0
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4265","LD.MOORE   13.8","NETWORK NODE","BUY","OFFPEAK",4,63.65
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4265","LD.MOORE   13.8","NETWORK NODE","BUY","ONPEAK",1,70.32
"D","OCT 2024 OCT","132849","Curio Analytics Inc.","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4002",".Z.NEWHAMPSHIRE","LOAD ZONE","BUY","ONPEAK",2,65.38
"D","OCT 2024 OCT","132849","Curio Analytics Inc.","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4005",".Z.RHODEISLAND","LOAD ZONE","BUY","ONPEAK",2,129.36
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","427","UN.BERLN_NH34.5GORH","NETWORK NODE","4265","LD.MOORE   13.8","NETWORK NODE","BUY","ONPEAK",4,70.32
"D","OCT 2024 OCT","50851","MAG Energy Solutions_ Inc.","427","UN.BERLN_NH34.5GORH","NETWORK NODE","464","UN.LOSTNATN34.5LOST","NETWORK NODE","BUY","ONPEAK",20,0
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","432","UN.HARRIS  13.2HAR1","NETWORK NODE","636","UN.WYMAN_HY13.8WYM1","NETWORK NODE","BUY","OFFPEAK",4,0
"D","OCT 2024 OCT","152206","In Commodities US LLC","432","UN.HARRIS  13.2HAR1","NETWORK NODE","468","UN.BERLINVT34.5MARH","NETWORK NODE","SELL","ONPEAK",3,418.36
"D","OCT 2024 OCT","152206","In Commodities US LLC","432","UN.HARRIS  13.2HAR1","NETWORK NODE","468","UN.BERLINVT34.5MARH","NETWORK NODE","SELL","ONPEAK",3,418.36
"D","OCT 2024 OCT","50173","Brookfield White Pine Hydro LL","432","UN.HARRIS  13.2HAR1","NETWORK NODE","4000",".H.INTERNAL_HUB","HUB","BUY","ONPEAK",50,428.43
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","433","UN.HARRIS  13.2HAR2","NETWORK NODE","637","UN.WYMAN_HY13.8WYM2","NETWORK NODE","BUY","OFFPEAK",8,0
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","434","UN.HARRIS  13.2HAR3","NETWORK NODE","638","UN.WYMAN_HY13.8WYM3","NETWORK NODE","BUY","OFFPEAK",16,0
"D","OCT 2024 OCT","50851","MAG Energy Solutions_ Inc.","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4145","LD.MEADW_RD34.5","NETWORK NODE","BUY","ONPEAK",9.7,50.07
"D","OCT 2024 OCT","132849","Curio Analytics Inc.","445","UN.ENFLD_ME115 IND5","NETWORK NODE","15417","LD.TRENTON 34.5","NETWORK NODE","BUY","ONPEAK",3,-71.64
"D","OCT 2024 OCT","133188","SociVolta Inc.","445","UN.ENFLD_ME115 IND5","NETWORK NODE","4444","LD.SO_HERO 13.2","NETWORK NODE","BUY","ONPEAK",3.3,105.1
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","OFFPEAK",4,0
"D","OCT 2024 OCT","50690","DC Energy_ LLC","446","UN.WASHNGTN34.5IND6","NETWORK NODE","15386","LD.BOGGY_BK44","NETWORK NODE","BUY","OFFPEAK",0.2,66.11
"D","OCT 2024 OCT","50690","DC Energy_ LLC","446","UN.WASHNGTN34.5IND6","NETWORK NODE","15386","LD.BOGGY_BK44","NETWORK NODE","BUY","OFFPEAK",8,66.11
"D","OCT 2024 OCT","50690","DC Energy_ LLC","446","UN.WASHNGTN34.5IND6","NETWORK NODE","15386","LD.BOGGY_BK44","NETWORK NODE","BUY","OFFPEAK",5,66.11
"D","OCT 2024 OCT","50690","DC Energy_ LLC","446","UN.WASHNGTN34.5IND6","NETWORK NODE","15386","LD.BOGGY_BK44","NETWORK NODE","BUY","OFFPEAK",2,66.11
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","OFFPEAK",32,0
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","OFFPEAK",16,0
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","OFFPEAK",8,0
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","OFFPEAK",1,0
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","OFFPEAK",2,0
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",4,0
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",16,0
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",2,0
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",32,0
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",8,0
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","446","UN.WASHNGTN34.5IND6","NETWORK NODE","4082","LD.WASHNGTN34.5","NETWORK NODE","BUY","ONPEAK",1,0
"D","OCT 2024 OCT","50690","DC Energy_ LLC","446","UN.WASHNGTN34.5IND6","NETWORK NODE","15386","LD.BOGGY_BK44","NETWORK NODE","BUY","ONPEAK",2.2,66.11
"D","OCT 2024 OCT","50690","DC Energy_ LLC","446","UN.WASHNGTN34.5IND6","NETWORK NODE","15386","LD.BOGGY_BK44","NETWORK NODE","BUY","ONPEAK",8,66.11
"D","OCT 2024 OCT","50690","DC Energy_ LLC","446","UN.WASHNGTN34.5IND6","NETWORK NODE","15386","LD.BOGGY_BK44","NETWORK NODE","BUY","ONPEAK",5,66.11
"D","OCT 2024 OCT","50690","DC Energy_ LLC","446","UN.WASHNGTN34.5IND6","NETWORK NODE","15386","LD.BOGGY_BK44","NETWORK NODE","BUY","ONPEAK",2,66.11
"D","OCT 2024 OCT","132849","Curio Analytics Inc.","452","UN.KENDALL 13.8KDJ1","NETWORK NODE","4910","LD.WARREN  12.5T1 LD","NETWORK NODE","BUY","OFFPEAK",1.8,101.35
"D","OCT 2024 OCT","126652","Transgrid Midwest LLC","452","UN.KENDALL 13.8KDJ1","NETWORK NODE","478","UN.MIDDLETN115 MI10","NETWORK NODE","SELL","ONPEAK",0.7,-26.09
"D","OCT 2024 OCT","126652","Transgrid Midwest LLC","472","UN.MBTA    14.4MBTA","NETWORK NODE","508","UN.NEWINGTN24.0NEWI","NETWORK NODE","SELL","OFFPEAK",0.7,-2.26
"D","OCT 2024 OCT","50851","MAG Energy Solutions_ Inc.","473","UN.COMERFRD34.5MCIN","NETWORK NODE","46679","LD.BILERCA 13.2T5 LD","NETWORK NODE","BUY","OFFPEAK",2.2,-0.22
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",4,2.2
"D","OCT 2024 OCT","90533","Dynasty Power Inc.","478","UN.MIDDLETN115 MI10","NETWORK NODE","4547","LD.DOOLEY  13.2","NETWORK NODE","BUY","OFFPEAK",8,2.86
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",8,2.2
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","ONPEAK",4,9
"D","OCT 2024 OCT","90533","Dynasty Power Inc.","478","UN.MIDDLETN115 MI10","NETWORK NODE","4547","LD.DOOLEY  13.2","NETWORK NODE","BUY","ONPEAK",8,4.75
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","478","UN.MIDDLETN115 MI10","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","ONPEAK",8,9
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","480","UN.MIDDLETN13.2MID2","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",1,2.2
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","480","UN.MIDDLETN13.2MID2","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",24,2.2
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","480","UN.MIDDLETN13.2MID2","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","ONPEAK",1,9
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","480","UN.MIDDLETN13.2MID2","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","ONPEAK",24,9
"D","OCT 2024 OCT","50086","NextEra Energy Marketing","481","UN.MIDDLETN20.9MID3","NETWORK NODE","4548","LD.PORTLAND23","NETWORK NODE","BUY","OFFPEAK",2,2.2
